,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,Severity,Unnamed: 16,round_time,date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
1550,37.28591,-121.25747,322.5,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,299.0,3.0,N,,32.11539242,,10:00:00,2020-08-19 10:00:00+00:00,31.733002,10.66239,-2.767,27.116692,0.0,0.0,0.0,0.0,0.0,1012.1,975.2681,0.6,0.0,1.0,0.0,0.23254266,4.1852946,14.386494,29.914679,301.7014,309.62897,28.8,32.883,35.583,29.883,23.383,0.116,0.146,0.152,0.155
1551,37.2864,-121.26243,330.3,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,299.8,1.6,N,,32.87318641,,10:00:00,2020-08-19 10:00:00+00:00,31.967001,10.705986,-2.533,27.380913,0.0,0.0,0.0,0.0,0.0,1012.1,979.209,0.6,0.0,1.0,0.0,0.23352864,4.2389545,14.386494,29.914679,301.7014,309.62897,28.8,33.116997,35.816998,30.117,23.617,0.116,0.146,0.152,0.155
1552,37.28733,-121.27187,321.6,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,298.7,2.0,N,,32.01300679,,10:00:00,2020-08-19 10:00:00+00:00,28.4345,15.316453,-0.41550002,24.644732,0.0,0.0,0.0,0.0,0.0,1011.3,982.1408,0.6,0.0,1.0,0.0,0.16284458,3.2840438,10.966713,17.610588,293.1986,310.8553,17.64,31.0845,34.7845,29.4345,23.1845,0.104,0.144,0.151,0.154
1553,37.2878,-121.27651,322.6,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,298.1,2.0,N,,32.11246969,,10:00:00,2020-08-19 10:00:00+00:00,28.6425,15.363118,-0.20750001,24.88404,0.0,0.0,0.0,0.0,0.0,1011.3,985.7062,0.6,0.0,1.0,0.0,0.1634824,3.3220239,10.966713,17.610588,293.1986,310.8553,17.64,31.2925,34.9925,29.6425,23.3925,0.104,0.144,0.151,0.154
1554,37.28823,-121.28088,323.5,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,299.1,3.3,N,,32.21871602,,10:00:00,2020-08-19 10:00:00+00:00,28.6815,15.371875,-0.1685,24.928959,0.0,0.0,0.0,0.0,0.0,1011.3,986.3759,0.6,0.0,1.0,0.0,0.16360176,3.329187,10.966713,17.610588,293.1986,310.8553,17.64,31.3315,35.031498,29.6815,23.4315,0.104,0.144,0.151,0.154
1555,37.29213,-121.32022,327.5,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,300.2,3.8,N,,32.62300213,,10:00:00,2020-08-19 10:00:00+00:00,30.615002,10.454894,-3.885,25.860546,0.0,0.0,0.0,0.0,0.0,1012.1,956.6182,0.6,0.0,1.0,0.0,0.22777468,3.9368463,14.386494,29.914679,301.7014,309.62897,28.8,31.765,34.465,28.765,22.265,0.116,0.146,0.152,0.155
1556,37.29262,-121.32516,352.7,0.4,0.45,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,309.7,15.9,N,,35.28518235,,10:00:00,2020-08-19 10:00:00+00:00,31.187,10.5608835,-3.313,26.501953,0.0,0.0,0.0,0.0,0.0,1012.1,966.12366,0.6,0.0,1.0,0.0,0.23022576,4.062339,14.386494,29.914679,301.7014,309.62897,28.8,32.336998,35.037,29.337,22.837,0.116,0.146,0.152,0.155
1557,37.2931,-121.33005,340.2,0.4,0.45,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,297.0,15.9,N,,34.0418961,,10:00:00,2020-08-19 10:00:00+00:00,31.655,10.647871,-2.845,27.02872,0.0,0.0,0.0,0.0,0.0,1012.1,973.9576,0.6,0.0,1.0,0.0,0.23221304,4.167538,14.386494,29.914679,301.7014,309.62897,28.8,32.805,35.505,29.805,23.305,0.116,0.146,0.152,0.155
1558,37.28867,-121.24371,319.2,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,299.4,9.4,N,,31.86952657,,10:00:00,2020-08-19 10:00:00+00:00,31.798,10.674493,-2.702,27.19004,0.0,0.0,0.0,0.0,0.0,1012.1,976.3615,0.6,0.0,1.0,0.0,0.2328169,4.2001424,14.386494,29.914679,301.7014,309.62897,28.8,32.947998,35.648,29.948,23.448,0.116,0.146,0.152,0.155
1559,37.29042,-121.26115,317.9,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,298.1,1.6,N,,31.63984645,,10:00:00,2020-08-19 10:00:00+00:00,31.882502,10.690235,-2.6174998,27.285446,0.0,0.0,0.0,0.0,0.0,1012.1,977.7843,0.6,0.0,1.0,0.0,0.23317307,4.219511,14.386494,29.914679,301.7014,309.62897,28.8,33.032497,35.7325,30.032501,23.532501,0.116,0.146,0.152,0.155
1560,37.2909,-121.26601,313.5,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,297.3,1.6,N,,31.20220969,,10:00:00,2020-08-19 10:00:00+00:00,31.057001,10.536764,-3.4429998,26.355946,0.0,0.0,0.0,0.0,0.0,1012.1,963.9568,0.6,0.0,1.0,0.0,0.2296709,4.0335236,14.386494,29.914679,301.7014,309.62897,28.8,32.206997,34.906998,29.207,22.707,0.116,0.146,0.152,0.155
1561,37.29581,-121.31547,312.3,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,298.0,3.8,N,,31.11116605,,10:00:00,2020-08-19 10:00:00+00:00,31.512001,10.6212635,-2.988,26.867573,0.0,0.0,0.0,0.0,0.0,1012.1,971.55865,0.6,0.0,1.0,0.0,0.23160757,4.135151,14.386494,29.914679,301.7014,309.62897,28.8,32.662,35.362,29.662,23.162,0.116,0.146,0.152,0.155
1562,37.28739,-121.23093,344.1,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,304.7,14.9,N,,34.41693239,,10:00:00,2020-08-19 10:00:00+00:00,28.8245,15.403978,-0.0255,25.093782,0.0,0.0,0.0,0.0,0.0,1011.3,988.83466,0.6,0.0,1.0,0.0,0.16403867,3.3555627,10.966713,17.610588,293.1986,310.8553,17.64,31.474499,35.1745,29.8245,23.5745,0.104,0.144,0.151,0.154
1563,37.28785,-121.23554,354.0,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,303.4,21.5,N,,35.48655063,,10:00:00,2020-08-19 10:00:00+00:00,28.987,15.4404745,0.13700001,25.281326,0.0,0.0,0.0,0.0,0.0,1011.3,991.6342,0.6,0.0,1.0,0.0,0.16453387,3.3857534,10.966713,17.610588,293.1986,310.8553,17.64,31.637,35.336998,29.987,23.737,0.104,0.144,0.151,0.154
1564,37.28827,-121.23969,367.0,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,h,2.0NRT,304.2,21.5,N,,36.77956834,,10:00:00,2020-08-19 10:00:00+00:00,29.0065,15.444859,0.15650001,25.30385,0.0,0.0,0.0,0.0,0.0,1011.3,991.9707,0.6,0.0,1.0,0.0,0.16459319,3.3893902,10.966713,17.610588,293.1986,310.8553,17.64,31.6565,35.3565,30.0065,23.7565,0.104,0.144,0.151,0.154
1565,37.29185,-121.27558,320.9,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,297.8,2.0,N,,31.94338276,,10:00:00,2020-08-19 10:00:00+00:00,28.298,15.285839,-0.55200005,24.487911,0.0,0.0,0.0,0.0,0.0,1011.3,979.80676,0.6,0.0,1.0,0.0,0.16242477,3.2593215,10.966713,17.610588,293.1986,310.8553,17.64,30.948,34.648,29.298,23.048,0.104,0.144,0.151,0.154
1566,37.29231,-121.28025,333.5,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,298.6,3.3,N,,33.21334503,,10:00:00,2020-08-19 10:00:00+00:00,28.8375,15.406898,-0.012500003,25.108776,0.0,0.0,0.0,0.0,0.0,1011.3,989.0583,0.6,0.0,1.0,0.0,0.16407834,3.3579698,10.966713,17.610588,293.1986,310.8553,17.64,31.4875,35.1875,29.8375,23.5875,0.104,0.144,0.151,0.154
1567,37.29627,-121.32011,347.4,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,302.3,3.8,N,,34.60231385,,10:00:00,2020-08-19 10:00:00+00:00,31.713501,10.658758,-2.7865,27.094696,0.0,0.0,0.0,0.0,0.0,1012.1,974.94055,0.6,0.0,1.0,0.0,0.23246028,4.180852,14.386494,29.914679,301.7014,309.62897,28.8,32.8635,35.5635,29.8635,23.3635,0.116,0.146,0.152,0.155
1568,37.29673,-121.32475,355.7,0.4,0.45,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,298.3,15.9,N,,35.58357105,,10:00:00,2020-08-19 10:00:00+00:00,31.765501,10.66844,-2.7345,27.153362,0.0,0.0,0.0,0.0,0.0,1012.1,975.8147,0.6,0.0,1.0,0.0,0.23267983,4.192714,14.386494,29.914679,301.7014,309.62897,28.8,32.915497,35.615498,29.9155,23.4155,0.116,0.146,0.152,0.155
1569,37.29148,-121.23045,316.9,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,299.0,5.5,N,,31.59057272,,10:00:00,2020-08-19 10:00:00+00:00,29.169,15.481373,0.319,25.491688,0.0,0.0,0.0,0.0,0.0,1011.3,994.7779,0.6,0.0,1.0,0.0,0.1650868,3.4198394,10.966713,17.610588,293.1986,310.8553,17.64,31.819,35.518997,30.169,23.919,0.104,0.144,0.151,0.154
1570,37.29234,-121.23901,315.7,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,299.0,3.5,N,,31.4454792,,10:00:00,2020-08-19 10:00:00+00:00,28.454,15.320825,-0.396,24.667149,0.0,0.0,0.0,0.0,0.0,1011.3,982.4746,0.6,0.0,1.0,0.0,0.1629045,3.2875893,10.966713,17.610588,293.1986,310.8553,17.64,31.104,34.803997,29.454,23.204,0.104,0.144,0.151,0.154
1571,37.29274,-121.24307,313.3,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,298.1,1.2,N,,31.1771695,,10:00:00,2020-08-19 10:00:00+00:00,31.408,10.60193,-3.092,26.750477,0.0,0.0,0.0,0.0,0.0,1012.1,969.8167,0.6,0.0,1.0,0.0,0.23116627,4.111732,14.386494,29.914679,301.7014,309.62897,28.8,32.558,35.258,29.558,23.058,0.116,0.146,0.152,0.155
1572,37.29314,-121.24696,311.8,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,297.7,1.2,N,,31.02797515,,10:00:00,2020-08-19 10:00:00+00:00,30.699501,10.47053,-3.8005,25.955135,0.0,0.0,0.0,0.0,0.0,1012.1,958.01746,0.6,0.0,1.0,0.0,0.22813833,3.9551744,14.386494,29.914679,301.7014,309.62897,28.8,31.849499,34.5495,28.8495,22.3495,0.116,0.146,0.152,0.155
1573,37.29353,-121.25089,314.3,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,297.7,1.6,N,,31.28178001,,10:00:00,2020-08-19 10:00:00+00:00,30.6215,10.456099,-3.8785,25.867817,0.0,0.0,0.0,0.0,0.0,1012.1,956.7257,0.6,0.0,1.0,0.0,0.22780268,3.9382534,14.386494,29.914679,301.7014,309.62897,28.8,31.771498,34.4715,28.7715,22.2715,0.116,0.146,0.152,0.155
1574,37.29395,-121.25504,312.5,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,296.7,1.6,N,,31.10274679,,10:00:00,2020-08-19 10:00:00+00:00,30.542,9.906254,-4.658,25.409376,0.0,0.0,0.0,0.0,0.0,1013.1,948.85913,0.0,0.0,0.0,0.0,0.25122693,3.9445267,16.363178,32.353966,309.64413,317.25458,37.8,31.241999,33.442,27.542,21.542,0.132,0.15,0.167,0.208
1575,37.29899,-121.30565,318.4,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,298.1,2.1,N,,31.69601241,,10:00:00,2020-08-19 10:00:00+00:00,28.454,15.320825,-0.396,24.667149,0.0,0.0,0.0,0.0,0.0,1011.3,982.4746,0.6,0.0,1.0,0.0,0.1629045,3.2875893,10.966713,17.610588,293.1986,310.8553,17.64,31.104,34.803997,29.454,23.204,0.104,0.144,0.151,0.154
1576,37.30033,-121.31921,315.0,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,296.4,1.8,N,,31.35397784,,10:00:00,2020-08-19 10:00:00+00:00,31.4015,10.600722,-3.0985,26.743164,0.0,0.0,0.0,0.0,0.0,1012.1,969.70795,0.6,0.0,1.0,0.0,0.23113866,4.1102715,14.386494,29.914679,301.7014,309.62897,28.8,32.5515,35.2515,29.5515,23.0515,0.116,0.146,0.152,0.155
1577,37.30078,-121.32365,313.9,0.4,0.45,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,297.1,1.7,N,,31.24328175,,10:00:00,2020-08-19 10:00:00+00:00,31.642,10.645451,-2.858,27.014061,0.0,0.0,0.0,0.0,0.0,1012.1,973.7393,0.6,0.0,1.0,0.0,0.23215806,4.164585,14.386494,29.914679,301.7014,309.62897,28.8,32.792,35.492,29.792,23.292,0.116,0.146,0.152,0.155
1578,37.29192,-121.23489,347.8,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,301.3,3.5,N,,34.6382383,,10:00:00,2020-08-19 10:00:00+00:00,29.1885,15.485756,0.33850002,25.514244,0.0,0.0,0.0,0.0,0.0,1011.3,995.11523,0.6,0.0,1.0,0.0,0.1651459,3.423508,10.966713,17.610588,293.1986,310.8553,17.64,31.8385,35.538498,30.1885,23.9385,0.104,0.144,0.151,0.154
1579,37.29721,-121.24639,313.4,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,298.9,1.2,N,,31.18711579,,10:00:00,2020-08-19 10:00:00+00:00,31.551,10.62852,-2.949,26.911503,0.0,0.0,0.0,0.0,0.0,1012.1,972.21246,0.6,0.0,1.0,0.0,0.23177284,4.1439624,14.386494,29.914679,301.7014,309.62897,28.8,32.701,35.401,29.701,23.201,0.116,0.146,0.152,0.155
1580,37.29464,-121.2208,351.6,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,302.5,9.1,N,,35.08826383,,10:00:00,2020-08-19 10:00:00+00:00,28.987,15.4404745,0.13700001,25.281326,0.0,0.0,0.0,0.0,0.0,1011.3,991.6342,0.6,0.0,1.0,0.0,0.16453387,3.3857534,10.966713,17.610588,293.1986,310.8553,17.64,31.637,35.336998,29.987,23.737,0.104,0.144,0.151,0.154
1581,37.29509,-121.2253,344.4,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,301.3,5.5,N,,34.32580248,,10:00:00,2020-08-19 10:00:00+00:00,28.8115,15.401058,-0.038499996,25.078793,0.0,0.0,0.0,0.0,0.0,1011.3,988.61096,0.6,0.0,1.0,0.0,0.163999,3.3531582,10.966713,17.610588,293.1986,310.8553,17.64,31.4615,35.1615,29.8115,23.5615,0.104,0.144,0.151,0.154
1582,37.29554,-121.22972,337.5,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,300.4,5.5,N,,33.63950847,,10:00:00,2020-08-19 10:00:00+00:00,28.7595,15.389382,-0.0905,25.018839,0.0,0.0,0.0,0.0,0.0,1011.3,987.7164,0.6,0.0,1.0,0.0,0.16384022,3.3435519,10.966713,17.610588,293.1986,310.8553,17.64,31.4095,35.109497,29.7595,23.5095,0.104,0.144,0.151,0.154
1583,37.29598,-121.23409,331.3,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,300.3,3.5,N,,32.99710045,,10:00:00,2020-08-19 10:00:00+00:00,28.545,15.341241,-0.305,24.771812,0.0,0.0,0.0,0.0,0.0,1011.3,984.0335,0.6,0.0,1.0,0.0,0.1631837,3.304175,10.966713,17.610588,293.1986,310.8553,17.64,31.195,34.894997,29.545,23.295,0.104,0.144,0.151,0.154
1584,37.29642,-121.23849,327.5,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,300.1,3.5,N,,32.61914143,,10:00:00,2020-08-19 10:00:00+00:00,28.9545,15.433178,0.1045,25.243797,0.0,0.0,0.0,0.0,0.0,1011.3,991.074,0.6,0.0,1.0,0.0,0.16443492,3.379696,10.966713,17.610588,293.1986,310.8553,17.64,31.6045,35.304497,29.9545,23.7045,0.104,0.144,0.151,0.154
1585,37.29681,-121.2424,320.0,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,299.4,1.2,N,,31.84357093,,10:00:00,2020-08-19 10:00:00+00:00,31.973501,10.707198,-2.5265,27.38826,0.0,0.0,0.0,0.0,0.0,1012.1,979.31854,0.6,0.0,1.0,0.0,0.233556,4.2404532,14.386494,29.914679,301.7014,309.62897,28.8,33.123497,35.823498,30.1235,23.6235,0.116,0.146,0.152,0.155
1586,37.30701,-121.34453,341.2,0.4,0.45,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,300.7,7.8,N,,34.03711994,,10:00:00,2020-08-19 10:00:00+00:00,30.4705,9.893399,-4.7295,25.329811,0.0,0.0,0.0,0.0,0.0,1013.1,947.6856,0.0,0.0,0.0,0.0,0.25087738,3.9290175,16.363178,32.353966,309.64413,317.25458,37.8,31.1705,33.3705,27.4705,21.4705,0.132,0.15,0.167,0.208
1587,37.30746,-121.34906,328.8,0.41,0.45,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,298.0,7.3,N,,32.79734547,,10:00:00,2020-08-19 10:00:00+00:00,30.699501,10.47053,-3.8005,25.955135,0.0,0.0,0.0,0.0,0.0,1012.1,958.01746,0.6,0.0,1.0,0.0,0.22813833,3.9551744,14.386494,29.914679,301.7014,309.62897,28.8,31.849499,34.5495,28.8495,22.3495,0.116,0.146,0.152,0.155
1588,37.30175,-121.25038,313.6,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,298.9,2.2,N,,31.21987739,,10:00:00,2020-08-19 10:00:00+00:00,31.694,10.6551285,-2.806,27.0727,0.0,0.0,0.0,0.0,0.0,1012.1,974.6126,0.6,0.0,1.0,0.0,0.2323779,4.1764083,14.386494,29.914679,301.7014,309.62897,28.8,32.843998,35.544,29.844,23.344,0.116,0.146,0.152,0.155
1589,37.29913,-121.22426,352.7,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,307.4,23.7,N,,35.3855607,,10:00:00,2020-08-19 10:00:00+00:00,28.558,15.344157,-0.292,24.786772,0.0,0.0,0.0,0.0,0.0,1011.3,984.2567,0.6,0.0,1.0,0.0,0.16322355,3.30655,10.966713,17.610588,293.1986,310.8553,17.64,31.208,34.907997,29.558,23.308,0.104,0.144,0.151,0.154
1590,37.29958,-121.22882,350.4,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,300.9,23.7,N,,35.15679603,,10:00:00,2020-08-19 10:00:00+00:00,28.6035,15.354367,-0.24650002,24.83914,0.0,0.0,0.0,0.0,0.0,1011.3,985.03705,0.6,0.0,1.0,0.0,0.163363,3.3148744,10.966713,17.610588,293.1986,310.8553,17.64,31.2535,34.9535,29.6035,23.3535,0.104,0.144,0.151,0.154
1591,37.30004,-121.23333,325.8,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,299.0,2.9,N,,32.44233309,,10:00:00,2020-08-19 10:00:00+00:00,28.2265,15.269811,-0.6235,24.405836,0.0,0.0,0.0,0.0,0.0,1011.3,978.5861,0.6,0.0,1.0,0.0,0.16220446,3.2464345,10.966713,17.610588,293.1986,310.8553,17.64,30.8765,34.5765,29.2265,22.9765,0.104,0.144,0.151,0.154
1592,37.30047,-121.23765,321.0,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,299.5,2.9,N,,31.96491116,,10:00:00,2020-08-19 10:00:00+00:00,28.376,15.303331,-0.474,24.5775,0.0,0.0,0.0,0.0,0.0,1011.3,981.13995,0.6,0.0,1.0,0.0,0.1626648,3.273429,10.966713,17.610588,293.1986,310.8553,17.64,31.026,34.725998,29.376,23.126,0.104,0.144,0.151,0.154
1593,37.3009,-121.24194,329.3,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,300.7,2.9,N,,32.79045324,,10:00:00,2020-08-19 10:00:00+00:00,28.766,15.390843,-0.08399999,25.026333,0.0,0.0,0.0,0.0,0.0,1011.3,987.82794,0.6,0.0,1.0,0.0,0.1638601,3.3447518,10.966713,17.610588,293.1986,310.8553,17.64,31.416,35.115997,29.766,23.516,0.104,0.144,0.151,0.154
1594,37.30133,-121.24617,331.8,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,301.0,2.9,N,,33.03911049,,10:00:00,2020-08-19 10:00:00+00:00,28.6425,15.363118,-0.20750001,24.88404,0.0,0.0,0.0,0.0,0.0,1011.3,985.7062,0.6,0.0,1.0,0.0,0.1634824,3.3220239,10.966713,17.610588,293.1986,310.8553,17.64,31.2925,34.9925,29.6425,23.3925,0.104,0.144,0.151,0.154
1595,37.3115,-121.34787,344.2,0.41,0.45,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,300.2,5.6,N,,34.3071968,,10:00:00,2020-08-19 10:00:00+00:00,30.022001,9.812914,-5.178,24.831587,0.0,0.0,0.0,0.0,0.0,1013.1,940.35126,0.0,0.0,0.0,0.0,0.24867523,3.8329065,16.363178,32.353966,309.64413,317.25458,37.8,30.722,32.922,27.022001,21.022001,0.132,0.15,0.167,0.208
1596,37.31198,-121.35274,338.3,0.41,0.45,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,297.6,5.6,N,,33.72036569,,10:00:00,2020-08-19 10:00:00+00:00,30.730501,9.940166,-4.4695,25.61933,0.0,0.0,0.0,0.0,0.0,1013.1,951.95874,0.0,0.0,0.0,0.0,0.2521465,3.9856699,16.363178,32.353966,309.64413,317.25458,37.8,31.4305,33.6305,27.730501,21.730501,0.132,0.15,0.167,0.208
1597,37.30542,-121.24575,316.9,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,299.4,2.9,N,,31.55711327,,10:00:00,2020-08-19 10:00:00+00:00,31.8955,10.692657,-2.6044998,27.300129,0.0,0.0,0.0,0.0,0.0,1012.1,978.0035,0.6,0.0,1.0,0.0,0.23322783,4.2224975,14.386494,29.914679,301.7014,309.62897,28.8,33.045498,35.7455,30.0455,23.5455,0.116,0.146,0.152,0.155
1598,37.30627,-121.25419,317.6,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,299.4,2.2,N,,31.61772899,,10:00:00,2020-08-19 10:00:00+00:00,31.6485,10.646659,-2.8515,27.021393,0.0,0.0,0.0,0.0,0.0,1012.1,973.84845,0.6,0.0,1.0,0.0,0.23218553,4.1660614,14.386494,29.914679,301.7014,309.62897,28.8,32.7985,35.4985,29.7985,23.2985,0.116,0.146,0.152,0.155
1599,37.30314,-121.22313,328.5,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,300.3,23.7,N,,32.97855851,,10:00:00,2020-08-19 10:00:00+00:00,28.5255,15.336864,-0.3245,24.749378,0.0,0.0,0.0,0.0,0.0,1011.3,983.6995,0.6,0.0,1.0,0.0,0.1631239,3.3006144,10.966713,17.610588,293.1986,310.8553,17.64,31.175499,34.8755,29.5255,23.2755,0.104,0.144,0.151,0.154
1600,37.30363,-121.22794,335.5,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,300.0,23.7,N,,33.67479882,,10:00:00,2020-08-19 10:00:00+00:00,28.7855,15.395224,-0.064500004,25.048811,0.0,0.0,0.0,0.0,0.0,1011.3,988.16345,0.6,0.0,1.0,0.0,0.16391963,3.3483522,10.966713,17.610588,293.1986,310.8553,17.64,31.4355,35.135498,29.7855,23.5355,0.104,0.144,0.151,0.154
1601,37.30408,-121.23241,337.8,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,300.2,2.9,N,,33.63588789,,10:00:00,2020-08-19 10:00:00+00:00,31.973501,10.707198,-2.5265,27.38826,0.0,0.0,0.0,0.0,0.0,1012.1,979.31854,0.6,0.0,1.0,0.0,0.233556,4.2404532,14.386494,29.914679,301.7014,309.62897,28.8,33.123497,35.823498,30.1235,23.6235,0.116,0.146,0.152,0.155
1602,37.30452,-121.23675,322.1,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,299.2,2.9,N,,32.07432035,,10:00:00,2020-08-19 10:00:00+00:00,28.259,15.277094,-0.59099996,24.443138,0.0,0.0,0.0,0.0,0.0,1011.3,979.14056,0.6,0.0,1.0,0.0,0.16230462,3.2522871,10.966713,17.610588,293.1986,310.8553,17.64,30.909,34.608997,29.259,23.009,0.104,0.144,0.151,0.154
1603,37.30585,-121.25004,336.4,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,301.2,2.2,N,,33.48763152,,10:00:00,2020-08-19 10:00:00+00:00,28.6295,15.360201,-0.22049999,24.869072,0.0,0.0,0.0,0.0,0.0,1011.3,985.4831,0.6,0.0,1.0,0.0,0.16344263,3.3196392,10.966713,17.610588,293.1986,310.8553,17.64,31.2795,34.9795,29.6295,23.3795,0.104,0.144,0.151,0.154
1604,37.30993,-121.24937,317.7,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,299.2,2.3,N,,31.62896218,,10:00:00,2020-08-19 10:00:00+00:00,28.272,15.280011,-0.57800007,24.45806,0.0,0.0,0.0,0.0,0.0,1011.3,979.3628,0.6,0.0,1.0,0.0,0.16234468,3.25463,10.966713,17.610588,293.1986,310.8553,17.64,30.921999,34.621998,29.272,23.022,0.104,0.144,0.151,0.154
1605,37.31036,-121.25372,315.7,0.4,0.44,2020-08-19,09:30:00,N20,J1 VIIRS C1,n,2.0NRT,299.3,2.3,N,,31.43003638,,10:00:00,2020-08-19 10:00:00+00:00,31.9085,10.695081,-2.5914998,27.314816,0.0,0.0,0.0,0.0,0.0,1012.1,978.2224,0.6,0.0,1.0,0.0,0.23328255,4.2254853,14.386494,29.914679,301.7014,309.62897,28.8,33.0585,35.7585,30.0585,23.5585,0.116,0.146,0.152,0.155
